"UPM","VIV_SEL","P1_1","P1_2","P1_3","P1_3A","P1_4","P1_5","P1_6","P1_7","P1_7A","P1_8","P1_9","P1_10","P1_11","P1_12_1","P1_12_2","P1_12_3","P1_12_4","P1_12_5","P1_12_6","P1_12_7","P2_1","P2_2","P2_3","ENT","MENOR10","TLOC","EST_DIS","UPM_DIS","FAC_VIV"
"0003020","02","2","1","01","02","2","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","04","1","","25","1","4","340","0003020",702
"0003020","03","2","1","01","03","2","1","1","1","1","2","1","2","2","2","2","1","1","1","1","1","02","1","","25","1","4","340","0003020",702
"0003020","04","2","1","02","03","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","04","1","","25","1","4","340","0003020",702
"0003020","05","2","1","02","03","2","1","1","1","1","2","2","2","2","2","2","1","1","1","2","1","02","1","","25","1","4","340","0003020",702
"0003020","06","2","1","01","01","2","1","1","2","","5","1","2","5","2","1","1","1","1","2","1","01","1","","25","1","4","340","0003020",702
"0003020","07","2","1","01","01","2","1","1","1","2","2","1","1","2","2","2","1","1","1","2","1","02","1","","25","1","4","340","0003020",702
"0003020","08","2","1","01","03","1","1","1","1","1","2","1","2","2","2","2","1","1","1","2","1","04","1","","25","1","4","340","0003020",702
"0003020","09","2","1","02","03","1","1","1","1","1","2","1","1","7","2","2","1","1","2","1","1","02","1","","25","1","4","340","0003020",702
"0003020","10","2","1","03","04","1","1","1","1","1","2","1","1","2","2","2","1","1","2","2","1","02","1","","25","1","4","340","0003020",702
"0003020","11","2","1","02","03","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","04","1","","25","1","4","340","0003020",702
"0003020","12","2","1","02","03","6","","","1","2","2","1","2","3","2","1","1","1","2","2","1","02","1","","25","1","4","340","0003020",702
"0003020","13","2","1","03","04","5","","","1","1","2","1","1","3","2","2","1","2","2","2","1","04","1","","25","1","4","340","0003020",702
"0003020","14","2","1","02","03","6","","","1","2","2","1","2","3","2","1","1","2","1","2","1","02","1","","25","1","4","340","0003020",702
"0003020","15","2","1","01","03","6","","","1","2","2","1","1","3","2","1","1","1","1","1","1","06","1","","25","1","4","340","0003020",702
"0003020","16","2","2","02","03","1","1","1","2","","2","1","2","3","1","1","1","1","1","2","1","02","1","","25","1","4","340","0003020",702
"0003020","17","2","1","02","03","2","1","2","1","1","2","1","2","3","2","1","1","2","1","2","1","05","1","","25","1","4","340","0003020",702
"0003020","18","2","1","02","03","6","","","2","","5","1","2","3","2","1","1","1","1","2","1","02","1","","25","1","4","340","0003020",702
"0003020","19","2","1","01","02","6","","","1","2","2","1","2","3","2","1","1","1","2","2","1","02","1","","25","1","4","340","0003020",702
"0003020","20","2","1","02","03","6","","","1","2","2","1","2","3","2","1","1","2","1","2","1","04","1","","25","1","4","340","0003020",702
"0003020","21","2","1","02","03","6","","","1","2","2","1","2","3","2","1","1","2","1","2","1","02","1","","25","1","4","340","0003020",702
"0003020","22","2","1","01","02","6","","","1","2","2","1","2","3","2","1","1","2","2","2","1","03","1","","25","1","4","340","0003020",702
"0003020","23","2","1","01","02","6","","","2","","4","2","2","3","2","1","2","2","1","2","1","02","1","","25","1","4","340","0003020",702
"0003021","01","2","1","01","02","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","04","1","","25","1","4","341","0003021",835
"0003021","02","2","1","01","06","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","01","1","","25","1","4","341","0003021",835
"0003021","03","2","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","03","1","","25","1","4","341","0003021",835
"0003021","04","2","1","03","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","02","1","","25","1","4","341","0003021",835
"0003021","05","2","1","04","05","6","","","1","2","1","1","2","2","2","1","1","2","2","1","1","13","2","02","25","1","4","341","0003021",835
"0003021","06","2","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","2","1","1","03","1","","25","1","4","341","0003021",835
"0003021","07","2","1","03","04","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","1","03","1","","25","1","4","341","0003021",835
"0003021","09","3","1","02","06","1","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","03","1","","25","1","4","341","0003021",835
"0003021","10","2","1","03","04","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","1","04","1","","25","1","4","341","0003021",835
"0003021","11","2","1","02","03","1","1","2","1","1","1","1","1","2","2","1","1","1","1","2","1","03","1","","25","1","4","341","0003021",835
"0003021","12","2","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","2","2","1","05","1","","25","1","4","341","0003021",835
"0003021","13","2","2","02","04","1","1","2","1","1","2","1","1","2","2","1","1","1","1","2","1","04","1","","25","1","4","341","0003021",835
"0003021","14","2","1","01","02","1","1","2","1","1","1","1","1","2","1","2","1","1","1","1","1","03","1","","25","1","4","341","0003021",835
"0003021","15","2","1","01","02","1","1","2","1","1","1","1","1","2","2","1","1","1","1","2","1","03","1","","25","1","4","341","0003021",835
"0003021","16","2","1","02","03","1","1","2","1","1","1","1","1","2","2","1","1","1","2","1","1","05","1","","25","1","4","341","0003021",835
"0003021","18","2","1","01","03","4","","","1","1","2","1","1","6","2","2","1","1","2","1","1","03","1","","25","1","4","341","0003021",835
"0003021","19","2","1","01","02","4","","","1","2","1","1","1","2","2","1","1","1","1","1","1","04","1","","25","1","4","341","0003021",835
"0003021","20","3","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","2","1","1","03","1","","25","1","4","341","0003021",835
"0003022","01","2","1","01","02","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","03","1","","25","1","4","341","0003022",958
"0003022","02","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","1","1","2","1","1","06","1","","25","1","4","341","0003022",958
"0003022","03","2","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","05","1","","25","1","4","341","0003022",958
"0003022","04","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","05","1","","25","1","4","341","0003022",958
"0003022","05","3","1","04","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","06","1","","25","1","4","341","0003022",958
"0003022","06","2","1","02","05","1","1","2","1","1","1","1","1","1","2","2","1","1","1","2","1","04","1","","25","1","4","341","0003022",958
"0003022","07","2","1","02","04","1","1","2","1","1","2","1","1","2","2","2","1","1","1","2","1","05","1","","25","1","4","341","0003022",958
"0003022","08","2","1","02","03","1","1","1","1","1","2","1","1","2","2","1","1","1","1","1","1","02","1","","25","1","4","341","0003022",958
"0003022","09","3","1","02","03","1","1","1","1","1","2","1","1","2","2","2","1","1","1","1","1","05","1","","25","1","4","341","0003022",958
"0003022","10","3","1","03","04","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","04","1","","25","1","4","341","0003022",958
"0003022","11","2","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","05","1","","25","1","4","341","0003022",958
"0003022","12","2","1","01","02","2","1","2","2","","1","1","1","2","2","1","1","1","1","1","1","01","1","","25","1","4","341","0003022",958
"0003022","13","2","1","02","03","1","1","1","1","1","2","1","1","2","2","1","1","1","1","1","1","05","1","","25","1","4","341","0003022",958
"0003022","14","3","1","03","04","1","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","04","1","","25","1","4","341","0003022",958
"0003022","15","3","1","01","04","1","1","2","1","1","2","1","1","2","2","2","1","1","2","1","1","03","1","","25","1","4","341","0003022",958
"0003022","16","3","1","02","04","1","1","2","1","1","1","1","1","3","1","2","1","1","1","1","1","03","1","","25","1","4","341","0003022",958
"0003022","17","2","1","01","04","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","1","01","1","","25","1","4","341","0003022",958
"0003022","18","2","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","05","1","","25","1","4","341","0003022",958
"0003022","19","3","1","02","03","1","1","1","1","1","1","1","1","2","2","2","1","1","1","2","1","02","1","","25","1","4","341","0003022",958
"0003022","20","2","1","02","03","1","1","1","1","1","2","1","1","2","2","1","1","1","1","1","1","04","1","","25","1","4","341","0003022",958
"0003023","01","3","1","01","06","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","01","1","","26","2","1","346","0003023",833
"0003023","02","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","04","1","","26","2","1","346","0003023",833
"0003023","04","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","05","1","","26","2","1","346","0003023",833
"0003023","05","3","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","02","1","","26","2","1","346","0003023",833
"0003024","01","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","03","1","","26","2","1","346","0003024",1006
"0003024","02","3","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","02","1","","26","2","1","346","0003024",1006
"0003024","03","3","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","05","1","","26","2","1","346","0003024",1006
"0003024","04","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","2","03","1","","26","2","1","346","0003024",1006
"0003025","01","3","1","02","03","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","2","04","1","","26","2","1","346","0003025",1179
"0003025","02","3","1","01","02","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","01","1","","26","2","1","346","0003025",1179
"0003025","03","3","1","03","06","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","03","1","","26","2","1","346","0003025",1179
"0003025","04","3","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","05","1","","26","2","1","346","0003025",1179
"0003025","05","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","04","1","","26","2","1","346","0003025",1179
"0003026","01","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","04","1","","26","2","1","347","0003026",855
"0003026","02","2","1","01","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","02","1","","26","2","1","347","0003026",855
"0003026","03","3","1","01","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","02","1","","26","2","1","347","0003026",855
"0003026","04","3","1","03","07","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","04","1","","26","2","1","347","0003026",855
"0003026","05","3","1","03","05","1","1","2","1","1","1","1","4","2","2","2","1","1","2","1","2","03","1","","26","2","1","347","0003026",855
"0003027","01","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","04","1","","26","2","1","347","0003027",1026
"0003027","02","3","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","02","1","","26","2","1","347","0003027",1026
"0003027","03","3","1","03","06","1","1","2","1","1","1","1","1","2","2","2","2","2","2","1","2","01","1","","26","2","1","347","0003027",1026
"0003027","04","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","2","2","2","1","2","06","1","","26","2","1","347","0003027",1026
"0003027","05","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","03","2","03","26","2","1","347","0003027",1026
"0003028","01","3","1","01","02","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","02","1","","26","2","1","345","0003028",964
"0003028","02","2","1","02","03","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","03","2","02","26","2","1","345","0003028",964
"0003028","03","2","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","05","1","","26","2","1","345","0003028",964
"0003028","04","3","1","02","04","1","1","2","1","1","1","1","4","2","2","2","1","1","1","1","1","05","1","","26","2","1","345","0003028",964
"0003028","05","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","07","1","","26","2","1","345","0003028",964
"0003029","01","3","1","02","08","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","2","04","1","","26","2","1","347","0003029",889
"0003029","02","3","1","01","05","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","2","01","1","","26","2","1","347","0003029",889
"0003029","03","3","1","03","06","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","03","1","","26","2","1","347","0003029",889
"0003029","04","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","05","1","","26","2","1","347","0003029",889
"0003029","05","3","1","02","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","01","1","","26","2","1","347","0003029",889
"0003030","01","3","1","03","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","02","1","","26","2","1","345","0003030",1015
"0003030","02","3","1","03","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","02","1","","26","2","1","345","0003030",1015
"0003030","03","3","1","03","06","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","04","1","","26","2","1","345","0003030",1015
"0003030","04","3","1","06","06","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","02","1","","26","2","1","345","0003030",1015
"0003030","05","2","1","02","03","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","02","1","","26","2","1","345","0003030",1015
"0003031","01","2","1","01","03","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","03","1","","26","2","1","345","0003031",840
"0003031","02","3","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","06","1","","26","2","1","345","0003031",840
"0003031","03","1","1","01","02","2","1","2","1","1","1","1","1","2","2","1","1","1","1","1","1","03","1","","26","2","1","345","0003031",840
"0003031","04","3","1","04","06","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","03","1","","26","2","1","345","0003031",840
"0003031","05","2","1","01","03","1","1","2","1","1","1","1","1","2","1","2","1","1","1","1","1","04","1","","26","2","1","345","0003031",840
"0003032","01","3","1","02","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","05","1","","26","2","1","346","0003032",921
"0003032","03","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","04","1","","26","2","1","346","0003032",921
"0003032","04","3","1","03","04","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","08","1","","26","2","1","346","0003032",921
